date,year,month,year_month,orders,customers,revenue,est_cogs,est_payment_fees,contribution_margin,spend,mer,cm_roas,blended_cac_per_order
2017-10-29 00:00:00,2017,10,2017-10,129,129,20055.169999999995,8638.235799999993,581.5999299999999,10835.334270000003,2549.3300000000004,7.8668395225412135,4.250267431050512,19.762248062015505
2017-10-30 00:00:00,2017,10,2017-10,143,143,23290.74999999998,10627.414700000003,675.4317500000004,11987.903549999995,3044.0699999999997,7.651187390565915,3.9381169125545723,21.287202797202795
2017-10-31 00:00:00,2017,10,2017-10,157,157,26846.59,12423.722500000013,778.5511100000003,13644.316389999998,3284.8799999999997,8.172776478897251,4.153672703416867,20.922802547770697
2017-11-01 00:00:00,2017,11,2017-11,109,109,22066.959999999985,9840.026600000001,639.9418400000001,11586.991559999995,2912.56,7.5764825445656,3.9782842447880884,26.720733944954127
2017-11-02 00:00:00,2017,11,2017-11,119,119,23941.100000000002,10821.209500000003,694.2918999999999,12425.598600000001,3268.86,7.323990626701664,3.801202437547035,27.46941176470588
2017-11-03 00:00:00,2017,11,2017-11,138,138,26036.079999999994,11609.134400000006,755.0463200000003,13671.899280000001,3276.42,7.9465025851386555,4.172816452103211,23.74217391304348
2017-11-04 00:00:00,2017,11,2017-11,111,111,22294.80999999999,9669.2395,646.5494899999999,11979.02101,2472.7300000000005,9.016273511463034,4.844451682957702,22.27684684684685
2017-11-05 00:00:00,2017,11,2017-11,140,140,20003.429999999997,8413.449899999992,580.0994700000001,11009.880630000007,2452.38,8.156741614268586,4.489467631443743,17.517
2017-11-06 00:00:00,2017,11,2017-11,186,186,32360.350000000002,14487.492500000015,938.4501500000007,16934.40735,3127.16,10.348159352255722,5.41526731922895,16.81268817204301
2017-11-07 00:00:00,2017,11,2017-11,157,157,24613.63999999998,10403.206400000008,713.7955599999998,13496.63804,3153.18,7.805973651995758,4.280325905910859,20.083949044585985
2017-11-08 00:00:00,2017,11,2017-11,173,173,23241.95,10161.892900000006,674.01655,12406.040550000002,3115.8999999999996,7.459145030328317,3.9815271831573553,18.010982658959534
2017-11-09 00:00:00,2017,11,2017-11,186,186,28440.61999999998,12578.382800000014,824.7779800000003,15037.45922,3245.8900000000003,8.76204061135774,4.632769200435011,17.451021505376346
2017-11-10 00:00:00,2017,11,2017-11,163,163,22628.520000000015,9680.900200000004,656.2270800000001,12291.392719999996,3142.75,7.200229098719279,3.9110310142391205,19.280674846625768
2017-11-11 00:00:00,2017,11,2017-11,154,154,26574.070000000007,11762.1921,770.64803,14041.229869999996,2730.74,9.731453745138683,5.141913865838562,17.73207792207792
2017-11-12 00:00:00,2017,11,2017-11,172,172,26529.30999999999,11873.9373,769.3499899999995,13886.022710000001,2426.0400000000004,10.93523190054574,5.723740214505943,14.104883720930236
2017-11-13 00:00:00,2017,11,2017-11,200,200,29171.729999999996,12346.075800000006,845.9801699999999,15979.674030000002,3069.0999999999995,9.504978658238572,5.206631921410187,15.345499999999998
2017-11-14 00:00:00,2017,11,2017-11,185,185,30932.519999999982,13697.881500000009,897.0430800000001,16337.59542,3406.3199999999997,9.080920171915729,4.7962597231029385,18.41254054054054
2017-11-15 00:00:00,2017,11,2017-11,182,182,26726.979999999992,11658.692500000006,775.0824200000002,14293.205080000002,3061.0000000000005,8.731453773276703,4.669456086246324,16.81868131868132
2017-11-16 00:00:00,2017,11,2017-11,224,224,32918.08,14469.932500000015,954.6243199999993,17493.52318,3103.91,10.605359047137322,5.63596340744416,13.856741071428571
2017-11-17 00:00:00,2017,11,2017-11,189,189,34192.17000000002,15169.700500000015,991.57293,18030.896570000008,3551.7700000000004,9.626797343296445,5.0765946471759165,18.792433862433864
2017-11-18 00:00:00,2017,11,2017-11,145,145,27185.15000000001,11878.221400000006,788.3693499999999,14518.55925,2361.4900000000002,11.511863272764232,6.148050277578986,16.286137931034485
2017-11-19 00:00:00,2017,11,2017-11,158,158,23312.599999999995,10117.376800000002,676.0654000000004,12519.157800000006,2363.68,9.86284099370473,5.296468980572669,14.959999999999999
2017-11-20 00:00:00,2017,11,2017-11,225,225,50017.83,22475.21450000001,1450.5170699999983,26092.098429999973,3069.4900000000002,16.295159782243957,8.50046699288806,13.642177777777778
2017-11-21 00:00:00,2017,11,2017-11,224,224,39155.200000000004,17560.970100000042,1135.5008000000003,20458.729100000004,3535.6499999999996,11.074399332513119,5.786412427700707,15.784151785714284
2017-11-22 00:00:00,2017,11,2017-11,197,197,29647.809999999987,12635.267700000022,859.7864900000004,16152.755809999999,2946.94,10.060540764318237,5.481196023672012,14.959086294416243
2017-11-23 00:00:00,2017,11,2017-11,275,275,50322.129999999925,22186.638700000025,1459.3417700000007,26676.14952999998,3335.01,15.089049208248227,7.998821451809733,12.127309090909092
2017-11-24 00:00:00,2017,11,2017-11,1166,1166,178450.1100000001,78281.0449999999,5175.05319,94994.01180999991,3461.91,51.546721318578506,27.439769320981746,2.969048027444254
2017-11-25 00:00:00,2017,11,2017-11,498,498,71859.17000000001,31466.157500000012,2083.915930000001,38309.09657000004,2510.5899999999997,28.62242341441654,15.259001497655946,5.041345381526104
2017-11-26 00:00:00,2017,11,2017-11,387,387,53247.47999999995,23290.598600000038,1544.1769199999992,28412.704479999975,2531.56,21.033465531134933,11.223397620439561,6.5414987080103355
2017-11-27 00:00:00,2017,11,2017-11,400,400,56644.82999999992,25249.72309999998,1642.7000700000024,29752.406830000004,2828.61,20.02567692258739,10.518384234659427,7.071525
2017-11-28 00:00:00,2017,11,2017-11,376,376,56248.47999999995,24761.013600000028,1631.2059200000017,29856.260480000015,3124.9499999999994,17.999801596825538,9.554156220099529,8.311037234042551
2017-11-29 00:00:00,2017,11,2017-11,318,318,46971.76999999998,20233.532100000022,1362.18133,25376.056570000004,3347.7900000000004,14.030679941095462,7.57994275925312,10.527641509433964
2017-11-30 00:00:00,2017,11,2017-11,264,264,36620.659999999974,16060.837800000023,1061.9991399999997,19497.823060000006,2899.31,12.630819056948024,6.7249873452649105,10.982234848484849
2017-12-01 00:00:00,2017,12,2017-12,274,274,45973.81999999998,20411.90460000001,1333.2407799999999,24228.67462000001,3506.7200000000003,13.110205548204583,6.90921277433043,12.798248175182483
2017-12-02 00:00:00,2017,12,2017-12,214,214,35723.779999999984,15725.037200000008,1035.9896199999996,18962.753180000003,2710.79,13.178364978474903,6.99528668026664,12.667242990654206
2017-12-03 00:00:00,2017,12,2017-12,231,231,34212.68999999997,14764.455700000015,992.1680100000001,18456.066290000006,2550.61,13.4135324491004,7.235942104045701,11.041601731601732
2017-12-04 00:00:00,2017,12,2017-12,330,330,53455.71,23634.5136,1550.2155899999996,28270.98081000002,3453.06,15.480678007332626,8.187225478271452,10.463818181818182
2017-12-05 00:00:00,2017,12,2017-12,275,275,39560.42000000006,17008.959600000035,1147.2521800000002,21404.20822,3118.56,12.685476630239616,6.8634909124724235,11.340218181818182
2017-12-06 00:00:00,2017,12,2017-12,273,273,45490.24,19698.342800000017,1319.2169599999988,24472.680239999994,3471.7000000000003,13.103159835239218,7.049192107612983,12.716849816849818
2017-12-07 00:00:00,2017,12,2017-12,226,226,32920.87,14225.72610000001,954.7052300000003,17740.438670000014,3680.4500000000003,8.94479479411485,4.820181953293758,16.285176991150443
2017-12-08 00:00:00,2017,12,2017-12,215,215,34362.219999999994,15101.023600000013,996.5043799999997,18264.692020000006,3244.6099999999997,10.590554797032617,5.629241116806028,15.09120930232558
2017-12-09 00:00:00,2017,12,2017-12,155,155,23639.519999999997,10166.336800000006,685.5460799999992,12787.637119999998,2416.81,9.781290213132186,5.291122231371104,15.592322580645162
2017-12-10 00:00:00,2017,12,2017-12,187,187,28627.580000000013,12558.686400000011,830.1998199999995,15238.693780000005,2562.06,11.173657135273965,5.947828614474292,13.700855614973262
2017-12-11 00:00:00,2017,12,2017-12,266,266,39071.530000000006,16937.99610000001,1133.07437,21000.45953000002,3469.62,11.261040113902965,6.0526684564880355,13.043684210526315
2017-12-12 00:00:00,2017,12,2017-12,258,258,38557.38000000001,16983.865200000026,1118.1640200000013,20455.35077999999,3500.61,11.014474620137635,5.843367521660507,13.568255813953488
2017-12-13 00:00:00,2017,12,2017-12,217,217,34127.22000000001,14715.663900000009,989.6893799999996,18421.866720000005,3279.0600000000004,10.407622916323582,5.618032826480761,15.110875576036868
2017-12-14 00:00:00,2017,12,2017-12,199,199,29580.869999999988,12825.51140000001,857.8452299999999,15897.513370000002,3311.9100000000003,8.931664809732144,4.800104281215371,16.642763819095478
2017-12-15 00:00:00,2017,12,2017-12,192,192,31451.62999999998,13872.282300000008,912.0972699999995,16667.250429999996,3109.0899999999997,10.116024302931077,5.360813109302078,16.19317708333333
2017-12-16 00:00:00,2017,12,2017-12,131,131,22907.05000000001,10116.078500000003,664.3044500000005,12126.667050000002,2714.56,8.43858673228811,4.467268010285277,20.721832061068703
2017-12-17 00:00:00,2017,12,2017-12,133,133,22106.00000000001,9646.439799999998,641.0740000000003,11818.486200000001,2786.5,7.933249596267723,4.241337233088104,20.951127819548873
2017-12-18 00:00:00,2017,12,2017-12,208,208,33813.89999999998,14849.743000000015,980.6031000000005,17983.553900000014,3060.04,11.050149671246121,5.876901576449986,14.711730769230769
2017-12-19 00:00:00,2017,12,2017-12,174,174,24134.50999999999,10417.9027,699.9007900000005,13016.706510000004,3657.2699999999995,6.599050658004466,3.5591319508813966,21.018793103448274
2017-12-20 00:00:00,2017,12,2017-12,171,171,32004.67999999999,14273.199300000017,928.1357200000002,16803.34498000001,3204.35,9.987885218531057,5.243916856772827,18.738888888888887
2017-12-21 00:00:00,2017,12,2017-12,142,142,21247.439999999995,9724.259799999994,616.1757600000001,10907.004440000008,3372.8700000000003,6.299513470723744,3.2337458722097225,23.75260563380282
2017-12-22 00:00:00,2017,12,2017-12,110,110,17233.500000000004,7689.072599999998,499.77149999999995,9044.655899999996,3317.8900000000003,5.194114331698761,2.7260264505453753,30.162636363636366
2017-12-23 00:00:00,2017,12,2017-12,107,107,15357.059999999996,6681.414299999995,445.3547400000001,8230.290959999997,2719.91,5.64616476280465,3.0259423877995952,25.419719626168224
2017-12-24 00:00:00,2017,12,2017-12,58,58,6708.530000000003,2899.3927000000003,194.54737,3614.5899299999996,2429.76,2.7609846239957867,1.4876324945673645,41.89241379310345
2017-12-25 00:00:00,2017,12,2017-12,90,90,12662.230000000001,5324.159799999997,367.20467,6970.865530000003,3061.32,4.136199417244849,2.277078361621785,34.01466666666667
2017-12-26 00:00:00,2017,12,2017-12,168,168,23797.460000000003,10524.137700000008,690.12634,12583.195960000001,3146.8,7.562431676623873,3.9987275835769673,18.73095238095238
2017-12-27 00:00:00,2017,12,2017-12,166,166,21027.510000000006,9080.052000000001,609.79779,11337.660210000005,3581.4800000000005,5.871178953951999,3.165635494264942,21.57518072289157
2017-12-28 00:00:00,2017,12,2017-12,146,146,17793.850000000006,7616.301299999994,516.02165,9661.527050000002,3521.54,5.052860396303892,2.743551698972609,24.120136986301368
2017-12-29 00:00:00,2017,12,2017-12,133,133,18765.649999999994,8102.951699999995,544.2038500000001,10118.494449999997,3142.8799999999997,5.9708452120348205,3.2194975468360223,23.63067669172932
2017-12-30 00:00:00,2017,12,2017-12,96,96,15201.6,6632.328399999995,440.8464,8128.425199999998,2597.78,5.851765738438204,3.128989059889597,27.060208333333335
2017-12-31 00:00:00,2017,12,2017-12,73,73,10131.2,4262.473599999999,293.8048,5574.921600000002,2537.82,3.9920876973150183,2.196736411565833,34.76465753424658
2018-01-01 00:00:00,2018,1,2018-01,73,73,8453.610000000002,3494.2473000000005,245.15469000000004,4714.20801,3424.27,2.46873348188081,1.3767045268042533,46.90780821917808
2018-01-02 00:00:00,2018,1,2018-01,203,203,29410.509999999977,12966.91270000002,852.9047900000003,15590.692509999993,3283.6399999999994,8.956679173112759,4.747990799844074,16.175566502463052
2018-01-03 00:00:00,2018,1,2018-01,221,221,36127.13,16122.662000000011,1047.6867699999993,18956.781229999997,3504.39,10.309106577749622,5.409438227480388,15.856968325791854
2018-01-04 00:00:00,2018,1,2018-01,255,255,39936.93999999998,17851.81750000002,1158.1712600000003,20926.951239999984,3516.5299999999997,11.356917188250913,5.951023093788475,13.790313725490195
2018-01-05 00:00:00,2018,1,2018-01,209,209,32287.899999999972,14165.516600000008,936.3490999999998,17186.034300000003,3366.0499999999997,9.592222337754928,5.105697865450604,16.105502392344498
